RANK    MEN    WOMEN
1	24	24
2	22	23
3	20	22
4	14	19
5	12	18
6	11	18
7	11	12
8	10	9
9	8	9
10	8	8
11	8	8
12	8	7
13	8	7
14	7	7
15	7	7
16	7	7
17	7	6
18	7	6
19	7	6
20	7	6
21	7	6
22	6	5
23	6	5
24	6	5
25	6	5
26	6	5
27	6	5
28	5	5
29	5	5
30	5	5
31	5	n.a.
32	5	n.a.
33	5	n.a.
34	5	n.a.
35	5	n.a.
36	5	n.a.
37	4	n.a.
38	4	n.a.
39	4	n.a.
40	4	n.a.
41	4	n.a.
42	4	n.a.
43	4	n.a.
44	4	n.a.
